week,team,player_id,player_points,fantasy_position,active_flag,player_depth_chart_position,player_name,player_position,player_team,user_id,team_avatar,team_name,user_name
10.0,2.0,4217,3.1,TE,1.0,TE,George Kittle,TE,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,7543,8.8,FLEX,1.0,RB,Travis Etienne,RB,JAX,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
10.0,2.0,6768,23.4,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,6770,16.22,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,3198,7.2,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,4199,9.1,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,5872,10.6,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,7090,1.3,WR,1.0,SWR,Darnell Mooney,WR,CHI,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,4089,14.4,TE,1.0,TE,Gerald Everett,TE,LAC,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,7561,4.1,FLEX,1.0,RB,Elijah Mitchell,RB,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
1.0,2.0,6768,13.8,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,6770,15.56,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,3198,8.5,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,4199,30.5,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,5872,11.2,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,4082,19.4,WR,1.0,SWR,Curtis Samuel,WR,WAS,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,3271,14.1,TE,1.0,TE,Tyler Higbee,TE,LAR,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,5916,10.7,FLEX,1.0,RB,Darrell Henderson,RB,LAR,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
2.0,2.0,6768,38.86,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,6770,23.0,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,3198,22.8,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,4199,3.2,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,5872,10.4,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,4082,9.6,WR,1.0,SWR,Curtis Samuel,WR,WAS,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,4217,6.8,TE,1.0,TE,George Kittle,TE,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,5916,1.7,FLEX,1.0,RB,Darrell Henderson,RB,LAR,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
3.0,2.0,6768,11.44,SUPER_FLEX,1.0,QB,Tua Tagovailoa,QB,MIA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,6770,39.24,QB,1.0,QB,Joe Burrow,QB,CIN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,3198,15.3,RB,1.0,RB,Derrick Henry,RB,TEN,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,4199,24.1,RB,1.0,RB,Aaron Jones,RB,GB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,5872,6.9,WR,1.0,RWR,Deebo Samuel,WR,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,4037,8.0,WR,1.0,SWR,Chris Godwin,WR,TB,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,4217,21.8,TE,1.0,TE,George Kittle,TE,SF,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,1426,14.3,FLEX,1.0,LWR,DeAndre Hopkins,WR,ARI,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
7.0,2.0,1373,12.1,SUPER_FLEX,1.0,QB,Geno Smith,QB,SEA,726947889745571840,https://sleepercdn.com/uploads/396d0e40286279e0ed5ede2af1caa205.jpg,Bulls in 4,jfreed3
